Dist
1603.383791
1388.456021
1348.219062
1346.736356
1318.933141
1282.557826
1107.147526
1100.453982
1065.426666
1005.581736
978.8942835
968.6717873
964.1466021
962.6461627
932.7040068
849.0493635
820.3229769
820.1829094
779.7190528
766.2499961
747.4797424
744.6797656
723.138693
715.9139413
698.2663544
693.3570662
693.2050016
693.1355735
693.0270155
692.9704444
692.9010085
692.6925435
692.5969474
692.2086078
691.9868231
691.9062568
691.6847593
691.3913501
684.2817846
683.1119953
676.0893338
672.0999904
664.4499434
663.4827544
651.9992996
651.0485236
600.7694343
597.9501241
593.3353006
581.3449593
558.5257572
554.962786
546.45807
541.8188559
541.4005928
541.4005928
541.4005928
536.5790401
535.2086237
517.8793809
517.8793809
517.8793809
515.0219835
502.917465
499.0487471
490.4625876
490.0753857
480.9536602
480.1321963
472.2922459
467.9457107
465.0330217
462.9725346
457.0669482
455.1457352
454.2203719
453.5404394
449.7107472
448.8178194
447.1585945
447.1585945
446.8544768
446.6452857
445.7254953
442.2108213
442.1843512
441.9570352
441.5188667
440.1431767
437.9931517
433.8018961
430.8770318
426.7119381
421.8558843
421.4196306
420.7922025
415.8813779
413.9116109
411.7266023
408.8434248
408.293728
407.2856218
393.9945101
393.9594653
393.7658248
393.5430565
391.9038521
388.0943442
387.6899933
384.8035733
384.7707046
383.5227716
381.0154159
379.009927
377.0225065
376.9640143
376.7387225
376.6704029
376.2712306
375.4286299
373.2274793
372.5354874
371.1294303
370.216272
369.7588659
366.9898668
362.5901159
360.1535417
360.147489
357.7176934
357.1641497
356.2992267
353.323235
352.8044186
347.5713817
340.6616336
340.6616336
340.3704029
336.8304755
333.9104052
333.7364349
332.2673966
330.898596
330.6231692
330.0451905
329.7023876
329.0951179
328.2833618
328.2547313
325.6916303
325.6494784
324.5825431
324.3200393
322.5001464
320.7880233
320.4561696
320.0064579
319.8623246
319.8623246
319.5479051
319.1525984
318.7585298
318.5402625
317.5175234
316.1730249
314.779498
313.1100973
311.835648
311.1138143
306.7416955
306.4978071
306.0976768
306.035671
303.8009476
303.6545837
303.5246742
300.1286088
299.3709141
299.0474356
298.2247918
298.0171675
296.303643
295.5953886
294.7552177
293.9823662
293.9534327
293.8396528
293.8202706
293.8030353
293.6363863
292.9348256
291.9227215
290.6494923
290.4256302
288.1088497
287.400007
287.0666136
286.7350226
286.68159
286.4404899
285.9648696
285.512616
284.0645232
282.6566687
281.9811941
281.8434409
281.5889249
279.7977436
279.7289746
279.6467057
277.8649802
277.4690383
276.0206904
275.3470147
274.3486897
274.2886782
274.2336661
274.0170719
273.7597629
273.754712
273.5855461
273.5016753
273.4229659
272.465723
272.2856313
271.4826955
270.4000941
270.2449429
270.1443464
269.6222815
269.4496878
268.7718493
268.7718493
268.4567663
268.3392376
268.3392376
268.3251569
267.9568489
267.8139776
267.8139776
267.8139776
267.8139776
267.8139776
267.8139776
267.8139776
267.8139776
267.8139776
267.8139776
267.8139776
267.8139776
267.2137544
267.1909648
267.1909648
266.9507468
266.5360036
265.7366656
265.480293
265.480293
265.3836399
264.4529138
263.6510417
263.1202026
263.0755455
263.0672345
262.8825725
262.3607539
262.2461198
261.5590929
260.8242973
260.1840797
259.9597151
259.6708118
259.3624833
259.1060757
258.4909387
257.9966264
257.2199259
257.1915876
256.3655606
256.0373381
255.7798256
255.6954415
254.904659
254.904659
254.8204462
254.0151481
252.9363786
251.4109323
250.3312443
249.8151763
249.7595204
249.3746649
249.1027878
249.0476284
248.8795902
248.7377118
248.3653897
248.1213265
247.9997856
247.8993505
247.8667007
247.8261203
247.3442994
247.1698645
247.1680738
246.6953272
246.3499955
246.1934157
246.1072956
245.7373689
245.6387994
245.6240973
245.0721956
244.4415259
244.2241977
243.7497613
243.7391574
243.693891
243.0569734
242.9940103
242.4906223
242.2592772
241.5405721
241.4189764
241.2781793
240.7009731
240.6225084
240.3337915
240.0426367
240.0025316
239.9641695
238.988377
238.8746538
238.0627938
238.0585576
238.0468796
237.6521277
237.3810259
237.304168
237.1400928
237.1377072
237.0157345
236.5589833
236.5050691
236.2500754
235.9385265
235.8930614
235.7480702
235.1993054
235.1985828
235.0742521
235.0663167
234.9324293
233.9064642
233.3142828
233.1969045
233.0519045
232.9396969
232.935831
232.9285969
232.9249087
232.9097102
232.7858108
232.7855684
232.7218325
232.6203253
232.479738
232.458239
232.4060762
232.3778277
232.2908383
232.1216982
231.914034
231.7550407
231.7267967
231.4225878
231.3543547
230.9924135
230.5841636
230.2654489
230.1884127
230.1884127
230.1840156
230.0630658
229.9693043
229.8878774
229.8121383
229.6200421
229.5585475
229.2433826
228.5019148
228.4608212
228.4608212
228.4608212
228.3872542
228.285386
228.285386
228.285386
227.6829489
227.2583241
226.9014897
226.7260829
226.6857414
226.3142404
225.9802484
225.9258479
225.7034515
225.43
225.4153706
225.2963455
225.2141586
225.2126257
225.1012492
225.0659153
225.0138275
224.8095708
224.6910825
224.3999752
224.3447131
224.0371808
224.0371808
224.0371808
224.0371808
224.0187795
223.7945886
223.6385667
223.5726793
223.496322
223.1260071
223.0783751
222.8619487
222.3151891
222.2580391
222.2255896
222.2255896
222.0606467
222.0467084
221.9462691
221.9138708
221.9036758
221.9036758
221.8677108
221.8366933
221.6202997
221.55135
221.314522
220.9993358
220.489709
220.4106945
220.0824361
220.0079489
219.8302795
219.0252533
218.9950317
218.9457773
218.9457773
218.8851662
218.838521
218.7477013
218.6964251
218.6227079
218.2871564
218.00049
217.9923898
217.7924256
217.7924256
217.6394754
217.5433834
217.4327215
217.3832643
217.3764285
217.3350537
217.1826795
217.0728148
216.8861127
216.8404945
216.6785854
216.3345313
216.217362
216.1896079
216.1853916
216.0399464
215.5297818
215.2609269
215.1610318
214.9770887
214.7560783
214.7012022
214.6187617
214.5657613
214.5025882
214.2870286
214.2095675
213.8232795
213.7214733
213.6562177
213.5367651
213.4103265
213.3206869
213.2965275
213.2177281
213.0233099
212.841515
212.7810581
212.6984962
212.3162146
212.2808249
212.2061526
211.8973053
211.8775001
211.8351755
211.4415737
211.3224286
211.22445
211.1186887
211.1030918
211.0561071
210.9553919
210.8570441
210.6978941
210.6697177
210.6036236
210.5456177
210.5169848
210.4203925
210.326235
210.2892928
210.2780733
210.1681716
210.0028276
209.9594901
209.9489946
209.9239475
209.9217395
209.8795732
209.7965425
209.6346642
209.4589269
209.3829383
209.3644634
209.3099223
209.1305775
208.9873533
208.9852479
208.9518181
208.870744
208.8074145
208.7688488
208.7058462
208.6522971
208.6218039
208.5298216
208.4052957
208.3235148
208.3146622
208.2518586
208.2252416
208.0465917
208.0465917
208.0465917
207.9922228
207.9172211
207.712276
207.5794405
207.5606917
207.3737285
207.3134005
207.2777341
207.1990017
207.1726166
207.0988107
206.9822623
206.9393207
206.8642924
206.8443771
206.7729039
206.7214487
206.7149663
206.6482839
206.6419854
206.6319679
206.5946129
206.531208
206.4334332
206.3977373
206.2535441
206.0917342
206.0102813
206.0028907
205.8721718
205.802545
205.7460622
205.721439
205.6536032
205.6405369
205.6045104
205.4629565
205.4574036
205.4354995
205.4040081
205.3494617
205.3045655
205.240663
205.0857542
205.0801078
205.0478303
205.0381635
204.8448865
204.7496736
204.7377795
204.6229315
204.5425462
204.5119082
204.4761529
204.2717122
204.2698986
204.2561398
203.951972
203.7000182
203.6884338
203.5966325
203.5554671
203.4604483
203.4483982
203.2507892
203.2507527
203.1066382
203.1024487
203.0764873
202.7876381
202.5214975
202.4039431
202.3838551
202.2691451
202.2440535
202.0204187
201.9614291
201.7448264
201.5609705
201.394183
201.3518896
201.3466345
201.3118153
201.2146837
201.0979877
201.0717117
201.0522303
201.0276072
201.0068177
200.8942288
200.888168
200.7804104
200.7383823
200.7302793
200.484448
200.4478421
200.4354014
200.3982012
200.3888235
200.3506767
200.2909332
200.2467744
200.1978139
200.1551885
200.1270965
200.1084602
200.0974254
200.0340954
199.9968716
199.9090531
199.8749596
199.8584332
199.8511538
199.7584911
199.7424076
199.4120762
199.361625
199.361625
199.3235616
199.3229347
199.2687302
199.2668492
199.2552855
199.2472483
199.1822892
199.1705623
198.9450444
198.9439909
198.9366741
198.8945837
198.8200981
198.8200981
198.8200981
198.8200981
198.8200981
198.7468027
198.7382843
198.6709482
198.6332593
198.5970779
198.5580326
198.4643956
198.4643956
198.4263815
198.4116447
198.4116447
198.4096389
198.3752647
198.3752647
198.1153929
198.1153929
198.0183263
198.0111902
198.0111902
197.985063
197.9152354
197.8848091
197.8605429
197.8586885
197.8574068
197.8393121
197.8388232
197.7937834
197.6677269
197.6371415
197.5042877
197.4470125
197.4130661
197.3577124
197.3198579
197.2705875
197.1440058
197.1051976
197.0414652
196.9712122
196.8865623
196.8443013
196.8310945
196.7531271
196.7212451
196.6853565
196.5841571
196.5480827
196.5243167
196.4451221
196.2950822
196.273906
196.2561944
196.228327
196.0545771
195.911033
195.6755476
195.6531832
195.4192267
195.3848652
195.3531687
195.1500996
195.0759827
195.0267514
194.9464384
194.9133764
194.8781422
194.7423084
194.7036613
194.6908545
194.4473221
194.3710924
194.3432674
194.241274
194.1500173
194.1383545
194.1137793
194.1137793
193.980907
193.9169503
193.8378325
193.726682
193.6689943
193.6435102
193.6324103
193.5988665
193.5963845
193.5752792
193.5641212
193.5584907
193.5310951
193.4927713
193.4538481
193.4205442
193.3896365
193.2812398
193.2677843
193.2545061
193.2545061
193.1932584
193.1761025
193.1496734
193.1070055
193.0975612
193.0845209
193.072287
193.0702477
193.0563128
193.0550646
193.015534
192.981055
192.9780756
192.8716321
192.8438566
192.8382932
192.8261208
192.8042139
192.7753633
192.7648654
192.6845614
192.68378
192.6338069
192.5491123
192.5389056
192.4852778
192.4477295
192.4415822
192.4387586
192.3925645
192.3561722
192.3408967
192.2662976
192.2464723
192.2064527
192.175987
192.0912676
192.0876913
192.0394097
191.9945522
191.9810094
191.9501845
191.8849565
191.8810492
191.7316746
191.6904168
191.621189
191.5764383
191.5451714
191.5197258
191.4898094
191.4257158
191.2973799
191.2145097
191.189138
191.121751
191.0974274
191.0576303
191.0195917
190.9580357
190.9350492
190.8755763
190.8550836
190.8466991
190.8000868
190.7989886
190.7616288
190.5749061
190.5526734
190.538535
190.424411
190.4022604
190.2339062
189.9897704
189.8346585
189.808521
189.7845112
189.6897935
189.6515659
189.6477153
189.6171809
189.5850107
189.5850107
189.3334125
189.3291436
189.2342107
189.2075048
189.2042001
189.2007584
189.1826634
189.173443
189.1459072
189.1139233
189.1014001
189.0666941
189.0639515
188.9756641
188.9303629
188.9050411
188.8709188
188.8555683
188.8439006
188.8152761
188.8114592
188.7920217
188.7716126
188.7435248
188.7351531
188.7336452
188.7281898
188.7156559
188.6597336
188.5020001
188.3512379
188.3179769
188.2921731
188.2347131
188.1577976
188.0324294
188.0065527
187.8887275
187.6984486
187.6321457
187.597126
187.5734642
187.2969569
187.2827776
187.237802
187.1828582
187.1813855
187.120949
187.0780531
186.9896357
186.9696983
186.7817335
186.7561443
186.7236023
186.6711882
186.5454857
186.5376334
186.3041557
186.2591427
186.2203158
186.0557206
186.0311959
185.9958304
185.9674534
185.9211321
185.8290921
185.748348
185.6175756
185.4842226
185.480965
185.4165292
185.4091373
185.3667998
185.323384
185.2448946
185.2383065
185.1805411
185.0209582
184.9550377
184.9206966
184.9136233
184.8913852
184.8816166
184.8788792
184.8691189
184.8682018
184.7883014
184.7774509
184.7605693
184.7435894
184.7178483
184.6708066
184.5973449
184.5219755
184.437636
184.3932373
184.2952982
184.2089191
184.1968947
184.1964054
184.193921
184.1844992
184.1048762
184.0713357
184.0676778
183.9603294
183.8552807
183.8255541
183.8200887
183.8155843
183.749439
183.7061955
183.5781226
183.5691678
183.5144102
183.4942265
183.3643035
183.3487886
183.2885875
183.2579448
183.2563604
183.2385556
183.1973247
183.1564229
183.0827129
183.0651115
182.9944938
182.9771939
182.9580456
182.8721659
182.8322234
182.7873465
182.7873465
